Date,Open,High,Low,Close,Adj Close,Volume
2014-11-06,272.067017,285.201996,270.501160,282.186157,282.186157,15185814
2014-11-07,282.612701,284.966858,274.894226,274.987976,274.987976,13519274
2014-11-08,274.778351,278.695801,274.778351,277.455841,277.455841,6854698
2014-11-09,277.365906,291.717621,276.465637,291.544159,291.544159,19426645
2014-11-10,290.742401,301.784241,286.622040,295.311066,295.311066,24507123
2014-11-11,294.452301,298.913208,292.626709,294.792755,294.792755,12698549
2014-11-12,295.025238,345.404694,295.096222,340.784454,340.784454,36835787
2014-11-13,343.771027,367.290466,321.309662,337.343628,337.343628,47261867
2014-11-14,335.485077,336.208527,308.893799,317.720612,317.720612,23631659
2014-11-15,319.183777,323.878296,296.308594,300.401733,300.401733,12560898
2014-11-16,299.281219,312.114868,299.178986,309.785156,309.785156,9508506
2014-11-17,310.158142,328.343079,303.190125,311.221069,311.221069,33353792
2014-11-18,311.523956,314.904114,296.419342,299.391968,299.391968,25712177
2014-11-19,298.353027,308.641571,298.472107,303.521301,303.521301,15099537
2014-11-20,303.323517,304.718018,284.378296,285.313354,285.313354,20118960
2014-11-21,285.344452,285.253479,274.367737,283.216003,283.216003,24095980
2014-11-22,283.826294,294.511627,283.240234,284.888611,284.888611,12328867
2014-11-23,285.094421,299.866577,285.094421,297.124725,297.124725,12247676
2014-11-24,296.619507,311.236237,295.796234,303.145660,303.145660,24877423
2014-11-25,303.133575,317.385803,300.403961,300.783722,300.783722,20388012
2014-11-26,301.321442,302.958221,292.559204,294.601715,294.601715,14876599
2014-11-27,296.306793,299.026154,295.571442,296.709229,296.709229,7021454
2014-11-28,296.471619,307.376953,287.892517,302.269958,302.269958,18425004
2014-11-29,302.033081,311.226135,298.815643,301.502319,301.502319,12345913
2014-11-30,301.517578,307.151917,299.750275,304.018494,304.018494,7394001
2014-12-01,304.180939,308.236511,302.739929,304.174683,304.174683,9434552
2014-12-02,304.178711,308.836334,303.212158,307.834839,307.834839,9981513
2014-12-03,308.163391,309.291016,303.335236,304.564301,304.564301,10834159
2014-12-04,305.139282,307.749512,296.867126,298.452850,298.452850,11732558
2014-12-05,298.322021,308.662598,295.297913,306.759460,306.759460,12357998
2014-12-06,306.680481,308.056976,301.949524,305.075287,305.075287,5705592
2014-12-07,305.116821,306.326935,303.846161,305.128937,305.128937,5280770
2014-12-08,305.023193,305.963379,293.881744,293.900421,293.900421,15347328
2014-12-09,293.889069,295.056458,278.208710,284.345673,284.345673,26572616
2014-12-10,284.334381,284.570770,277.558289,277.558289,277.558289,13164276
2014-12-11,275.935577,290.409851,271.924072,282.825806,282.825806,26169047
2014-12-12,283.089661,283.497711,281.799896,282.938995,282.938995,13635474
2014-12-13,282.809814,282.809814,278.160522,278.792938,278.792938,9370706
2014-12-14,278.272064,283.151154,277.221497,282.140717,282.140717,9961646
2014-12-15,281.923279,282.355530,277.211273,277.630829,277.630829,13879090
2014-12-16,277.894531,277.977020,261.482269,261.482269,261.482269,24676127
2014-12-17,261.316772,266.992340,253.950043,259.200775,259.200775,30451406
2014-12-18,259.208069,262.176239,247.081940,253.414703,253.414703,31879069
2014-12-19,253.238113,260.537384,249.750885,259.951721,259.951721,19484011
2014-12-20,259.768524,270.160309,258.480408,269.858490,269.858490,17057905
2014-12-21,269.520721,269.591064,260.818695,262.469727,262.469727,12440772
2014-12-22,262.653778,272.681793,261.806519,271.570251,271.570251,18259635
2014-12-23,271.677429,276.369965,269.502838,274.847595,274.847595,13615543
2014-12-24,274.694000,274.896118,263.407379,264.589020,264.589020,12380886
2014-12-25,264.385559,264.678864,259.397675,261.332031,261.332031,8096699
2014-12-26,261.449982,272.127441,259.169189,269.342102,269.342102,13478850
2014-12-27,269.062012,270.152771,256.780304,259.435730,259.435730,12472444
2014-12-28,259.679688,262.856689,255.505554,260.715820,260.715820,9596154
2014-12-29,261.095490,262.901825,257.021637,257.278046,257.278046,10123015
2014-12-30,257.318359,259.400940,254.460419,255.561310,255.561310,10303726
2014-12-31,255.706879,264.709808,256.457520,264.709808,264.709808,11526868
2015-01-01,264.909882,264.909882,259.871704,260.010742,260.010742,6649470
2015-01-02,259.870117,263.177216,259.896393,262.548553,262.548553,6551088
2015-01-03,262.393555,262.646881,234.254517,234.254517,234.254517,27547629
2015-01-04,234.307861,239.378296,214.694550,221.157715,221.157715,46567135
2015-01-05,221.901901,232.746048,221.623627,229.935501,229.935501,36829019
2015-01-06,230.050262,242.353989,228.944687,241.102783,241.102783,19583572
2015-01-07,241.008423,252.517960,238.522934,248.721481,248.721481,21013013
2015-01-08,248.550797,248.466812,239.374771,240.309555,240.309555,16947248
2015-01-09,239.490280,245.831802,237.639130,245.194183,245.194183,15804289
2015-01-10,242.572617,243.268326,231.312057,232.012817,232.012817,12887791
2015-01-11,231.854111,236.100983,223.623856,223.845642,223.845642,15336030
2015-01-12,224.255142,229.940033,224.802933,226.351105,226.351105,15958330
2015-01-13,226.011337,226.853546,186.724976,191.814011,191.814011,61863188
2015-01-14,190.143524,190.111237,145.483078,151.152512,151.152512,82864045
2015-01-15,150.128998,195.733582,150.154495,180.371323,180.371323,70288382
2015-01-16,179.706039,191.010254,173.111786,179.905762,179.905762,33216046
2015-01-17,179.678391,183.047470,168.474976,172.265930,172.265930,20290222
2015-01-18,172.948914,189.068039,168.155960,181.969894,181.969894,26027425
2015-01-19,182.949203,186.689636,179.123886,185.320847,185.320847,16093065
2015-01-20,183.635498,185.776794,176.917038,183.051804,183.051804,20834286
2015-01-21,183.106384,196.149139,182.220688,195.398727,195.398727,25770410
2015-01-22,195.764725,204.309113,195.285904,205.698425,205.698425,29562528
2015-01-23,205.796249,209.327927,198.148697,207.797806,207.797806,21969930
2015-01-24,207.638077,221.477661,205.248505,221.153748,221.153748,22113411
2015-01-25,220.712051,228.991837,217.642334,227.713165,227.713165,30140639
2015-01-26,228.037155,275.301666,227.384094,243.108719,243.108719,94936439
2015-01-27,242.836685,245.001785,222.013290,231.769012,231.769012,39056122
2015-01-28,231.659927,234.729202,201.299759,207.316315,207.316315,39308872
2015-01-29,206.813797,211.618790,195.251236,206.028763,206.028763,28421916
2015-01-30,205.374985,214.154312,200.105438,200.624664,200.624664,23573631
2015-01-31,200.638840,206.897034,191.661362,192.684753,192.684753,20687755
2015-02-01,192.155777,204.715347,187.856628,200.735825,200.735825,25761475
2015-02-02,200.310425,213.539368,196.938797,210.115540,210.115540,26999559
2015-02-03,209.431992,216.759491,195.491592,198.418030,198.418030,35606513
2015-02-04,198.630173,201.469482,192.909622,200.471008,200.471008,23501502
2015-02-05,201.188583,209.912323,187.926666,189.285950,189.285950,19630689
2015-02-06,189.122055,203.074615,189.096634,196.348068,196.348068,21585954
2015-02-07,196.672256,203.444336,196.649292,201.196106,201.196106,19084982
2015-02-08,201.142227,202.683746,195.297699,197.500000,197.500000,15156648
2015-02-09,197.479675,197.545425,191.899368,194.391953,194.391953,24544114
2015-02-10,194.543854,196.098495,190.037949,194.238388,194.238388,18656211
2015-02-11,194.143845,197.233170,192.985840,193.814651,193.814651,15210806
2015-02-12,193.834991,194.825958,192.102753,194.512772,194.512772,13337602
2015-02-13,194.692566,210.661118,194.123520,206.823334,206.823334,37551085
2015-02-14,206.912064,228.242126,206.912064,226.057297,226.057297,43690152
2015-02-15,226.220673,233.340057,199.477844,206.041061,206.041061,49620426
2015-02-16,206.041061,210.050858,200.755615,206.356339,206.356339,24844423
2015-02-17,205.984818,215.195694,204.880493,213.655502,213.655502,23998509
2015-02-18,213.804596,214.180115,203.753387,207.339890,207.339890,22109844
2015-02-19,207.413589,213.619720,206.279663,211.479492,211.479492,16080356
2015-02-20,211.451340,218.518753,210.465256,214.254715,214.254715,20984971
2015-02-21,214.230972,224.397964,213.731766,214.918259,214.918259,10796449
2015-02-22,214.927063,216.551239,205.276505,207.379395,207.379395,17160559
2015-02-23,207.395203,211.792358,205.700516,210.811859,210.811859,14472291
2015-02-24,210.905396,211.777008,208.706619,210.543259,210.543259,12523503
2015-02-25,210.679947,210.946579,207.296249,209.003693,209.003693,10118113
2015-02-26,208.886642,209.214935,206.175858,211.075790,211.075790,12159093
2015-02-27,211.084732,228.929642,211.028214,226.753616,226.753616,39319189
2015-02-28,226.478470,227.525467,222.868500,227.142212,227.142212,12461408
2015-03-01,227.160095,234.420364,219.700729,233.155914,233.155914,22592921
2015-03-02,233.294800,247.182861,231.235336,246.684570,246.684570,36210917
2015-03-03,246.126160,255.722961,240.223068,251.924515,251.924515,45127258
2015-03-04,252.182068,256.497620,242.100235,246.539688,246.539688,37359393
2015-03-05,246.221008,255.387604,240.414978,250.388046,250.388046,37445512
2015-03-06,249.864014,251.775803,246.251724,251.519867,251.519867,26670571
2015-03-07,251.124237,256.251953,249.131226,254.782791,254.782791,16440007
2015-03-08,254.941452,256.255646,251.374161,253.000748,253.000748,20350332
2015-03-09,253.423096,269.720764,252.622208,267.313080,267.313080,54622669
2015-03-10,267.548462,279.032837,267.488007,272.494629,272.494629,63295788
2015-03-11,272.275146,281.700287,272.087646,280.981232,280.981232,32199374
2015-03-12,280.742340,280.113159,274.927612,277.013000,277.013000,30665537
2015-03-13,276.790894,277.540283,271.956726,271.956726,271.956726,29948056
2015-03-14,271.103699,272.914612,267.800232,268.666626,268.666626,21551944
2015-03-15,268.228149,273.223022,267.819305,273.197571,273.197571,11418582
2015-03-16,272.522186,278.146393,272.392242,274.922424,274.922424,20355818
2015-03-17,274.924316,276.050415,268.378632,269.471466,269.471466,20289948
2015-03-18,269.058044,269.311951,230.677612,236.285614,236.285614,52556467
2015-03-19,235.899338,248.536484,229.157608,244.635300,244.635300,49439340
2015-03-20,244.661530,247.799393,242.411362,241.912186,241.912186,17057948
2015-03-21,241.815170,242.325333,236.275406,240.318848,240.318848,15831885
2015-03-22,240.219025,249.027893,239.916824,247.538101,247.538101,17032887
2015-03-23,247.478043,254.400909,238.905624,243.753983,243.753983,20846112
2015-03-24,243.605042,244.172836,223.790100,225.275177,225.275177,36758118
2015-03-25,226.996887,226.825058,216.410461,224.591324,224.591324,32719303
2015-03-26,224.663376,234.082458,223.127731,228.367172,228.367172,23642378
2015-03-27,228.398407,236.343643,225.441757,226.902740,226.902740,15867457
2015-03-28,226.853134,233.494080,226.853134,232.201706,232.201706,14733995
2015-03-29,232.148438,232.514938,221.308472,223.040802,223.040802,19940636
2015-03-30,223.193344,230.544815,219.966904,228.598083,228.598083,21250092
2015-03-31,228.531586,229.943604,226.035004,227.396652,227.396652,21109870
2015-04-01,227.395721,229.928482,224.126404,229.614639,229.614639,21243570
2015-04-02,229.444702,233.793640,226.733185,232.776703,232.776703,24172049
2015-04-03,232.840195,235.203934,231.506439,231.707367,231.707367,21088375
2015-04-04,231.679123,232.560120,228.771866,231.137939,231.137939,11382562
2015-04-05,231.196243,236.762024,229.539001,237.036560,237.036560,17872658
2015-04-06,237.148453,238.453415,231.853363,233.688843,233.688843,18324522
2015-04-07,233.489441,233.932327,230.513672,233.992599,233.992599,17067837
2015-04-08,233.885391,233.508423,226.460495,227.250977,227.250977,27904285
2015-04-09,226.999634,228.627960,222.822037,228.503372,228.503372,20295855
2015-04-10,228.520248,228.563126,219.615997,222.667419,222.667419,27242030
2015-04-11,222.614609,225.935669,220.878143,223.120163,223.120163,15435955
2015-04-12,223.104141,224.229385,220.236740,222.659821,222.659821,11680087
2015-04-13,222.468414,223.671295,210.084229,212.455780,212.455780,29497493
2015-04-14,212.618484,212.441925,203.062988,205.879745,205.879745,29797088
2015-04-15,205.798965,209.679611,205.690506,209.679611,209.679611,21135363
2015-04-16,209.758316,213.449814,209.660126,212.487686,212.487686,23059775
2015-04-17,212.489532,212.343231,205.997772,206.276733,206.276733,18907728
2015-04-18,206.249878,207.603882,204.420181,206.715408,206.715408,11975012
2015-04-19,206.807953,209.489120,205.520340,205.996674,205.996674,13901073
2015-04-20,206.007767,210.872925,205.401138,209.012756,209.012756,17088211
2015-04-21,209.007156,219.119858,208.555084,219.119858,219.119858,23263481
2015-04-22,219.430008,221.764542,217.835419,218.386642,218.386642,22239952
2015-04-23,218.271927,218.654648,217.922623,218.703293,218.703293,15756567
2015-04-24,218.248245,218.679428,211.413208,212.601593,212.601593,19717503
2015-04-25,212.571243,213.790222,208.068588,208.117294,208.117294,12830667
2015-04-26,208.135696,208.626587,197.530792,201.960419,201.960419,26639393
2015-04-27,201.959503,214.355927,201.388321,210.837692,210.837692,35470345
2015-04-28,210.546204,211.049286,203.846298,205.940552,205.940552,19576183
2015-04-29,205.699829,206.964447,202.988998,203.229233,203.229233,17043020
2015-04-30,203.125732,213.514267,202.368225,210.655670,210.655670,30168243
2015-05-01,210.471893,212.716751,207.231888,207.231888,207.231888,16800875
2015-05-02,207.465851,210.489334,207.465851,209.777649,209.777649,11193410
2015-05-03,209.733017,217.197968,209.021332,214.854752,214.854752,16531778
2015-05-04,214.852951,217.300735,213.263382,214.423615,214.423615,19039562
2015-05-05,214.274704,214.667496,208.737976,211.218353,211.218353,21405403
2015-05-06,211.332855,211.459488,202.125916,202.665375,202.665375,26095608
2015-05-07,202.559540,212.198257,201.368164,211.076126,211.076126,25848808
2015-05-08,210.960510,219.320511,210.733139,217.793167,217.793167,24511476
2015-05-09,217.709198,221.312851,214.020721,215.979279,215.979279,17674824
2015-05-10,215.887299,217.976242,213.315170,214.645828,214.645828,13415900
2015-05-11,214.648499,218.860321,214.841141,217.279495,217.279495,18745895
2015-05-12,217.267838,217.869568,215.412704,214.952301,214.952301,17190514
2015-05-13,215.207275,215.286209,207.106354,208.353455,208.353455,23957779
2015-05-14,208.209793,209.054062,205.187180,207.832458,207.832458,21415526
2015-05-15,207.855270,209.102295,206.789795,207.497162,207.497162,14260239
2015-05-16,207.531219,207.577515,205.479874,206.229156,206.229156,9684482
2015-05-17,206.104263,207.863937,206.104263,206.940491,206.940491,9730228
2015-05-18,207.014771,207.514664,205.480423,205.925278,205.925278,14822277
2015-05-19,205.844894,209.437393,207.963577,208.192261,208.192261,12783323
2015-05-20,208.141098,211.616776,209.054993,210.808044,210.808044,13962166
2015-05-21,210.806244,212.505173,210.188766,211.888000,211.888000,13603043
2015-05-22,211.867294,219.022903,210.646118,218.200638,218.200638,24514753
2015-05-23,218.144348,218.815247,216.696320,216.860641,216.860641,13259192
2015-05-24,216.955063,219.760239,216.805267,219.227554,219.227554,10470385
2015-05-25,219.203903,219.070160,215.594925,216.183441,216.183441,13150894
2015-05-26,216.177979,218.490463,216.251038,217.837387,217.837387,15089573
2015-05-27,217.790543,218.711395,217.350784,217.770752,217.770752,17287996
2015-05-28,217.746887,217.290085,216.615097,216.613144,216.613144,12618248
2015-05-29,216.584854,216.677612,215.377808,215.796844,215.796844,13475016
2015-05-30,215.793213,215.794128,211.200516,212.382813,212.382813,12832074
2015-05-31,212.191681,212.298172,209.340637,210.104050,210.104050,13445418
2015-06-01,210.143295,212.405350,202.633469,204.125992,204.125992,23890212
2015-06-02,204.096695,203.520004,203.401016,202.568405,202.568405,18353817
2015-06-03,202.508286,201.742371,200.816071,200.616394,200.616394,15767297
2015-06-04,200.525803,201.065750,200.155441,200.182053,200.182053,13143048
2015-06-05,200.030350,203.208633,197.923904,202.458817,202.458817,16251013
2015-06-06,202.506531,203.149124,201.943115,203.059128,203.059128,10018450
2015-06-07,203.038422,203.576630,200.804474,200.757523,200.757523,11996397
2015-06-08,200.755722,203.317383,200.719696,202.597092,202.597092,20729207
2015-06-09,202.640533,204.402161,201.546555,202.840958,202.840958,25109015
2015-06-10,202.794006,203.743576,201.921707,202.319382,202.319382,14063843
2015-06-11,202.365372,204.372559,202.466583,204.273010,204.273010,12819920
2015-06-12,204.273010,204.910431,203.743225,204.101883,204.101883,12440273
2015-06-13,204.046860,206.471420,203.416763,206.249557,206.249557,11808040
2015-06-14,206.285049,208.429184,205.896347,208.093201,208.093201,10840150
2015-06-15,207.985382,211.015884,207.948334,210.079834,210.079834,17663532
2015-06-16,210.028381,224.049484,209.457993,223.236053,223.236053,37024646
2015-06-17,223.171982,228.111008,219.031372,219.420822,219.420822,38604348
2015-06-18,219.547577,221.050415,214.824890,218.984268,218.984268,27244921
2015-06-19,219.015915,221.867935,214.695724,215.416992,215.416992,21105504
2015-06-20,215.350067,216.493179,211.912811,215.950684,215.950684,18148921
2015-06-21,215.852051,215.961243,213.111893,214.720535,214.720535,9330957
2015-06-22,214.742538,218.602417,215.029556,217.746628,217.746628,15597725
2015-06-23,217.691086,219.474625,217.413040,218.628967,218.628967,13521299
2015-06-24,218.616425,218.630096,214.649704,214.649704,214.649704,15479607
2015-06-25,214.515839,217.280121,214.458420,216.746109,216.746109,14401982
2015-06-26,216.572037,218.334824,216.736649,218.176437,218.176437,12524407
2015-06-27,218.136139,225.113312,217.749222,224.800720,224.800720,18350739
2015-06-28,224.769363,224.963730,224.899109,226.909973,226.909973,13794059
2015-06-29,226.645706,229.352539,225.756958,229.214447,229.214447,30978957
2015-06-30,229.189484,240.261017,228.727432,236.299286,236.299286,40001617
2015-07-01,236.544510,238.100021,229.867889,234.364304,234.364304,24494608
2015-07-02,234.301773,236.363724,229.181091,230.433060,230.433060,19444154
2015-07-03,230.475464,231.830643,228.341751,230.683945,230.683945,17129050
2015-07-04,230.823425,235.292480,228.761703,234.778610,234.778610,14057235
2015-07-05,234.705719,250.233368,232.812271,247.328537,247.328537,40163817
2015-07-06,246.596329,250.267929,242.391312,243.554230,243.554230,44500091
2015-07-07,244.398895,245.958130,241.988312,241.874435,241.874435,26219880
2015-07-08,241.669998,247.301147,240.722916,244.633667,244.633667,33408799
2015-07-09,244.671600,246.323257,241.117630,243.380936,243.380936,36432110
2015-07-10,243.315857,264.610626,242.864120,255.258499,255.258499,89947137
2015-07-11,255.245956,267.454529,254.036377,262.624298,262.624298,36833527
2015-07-12,262.646729,281.689819,262.077789,279.355682,279.355682,50687455
2015-07-13,279.319733,279.227722,253.780350,265.963013,265.963013,56510245
2015-07-14,265.944824,269.028900,261.102203,261.235901,261.235901,26106143
2015-07-15,261.763916,266.226044,260.561554,261.365234,261.365234,25134053
2015-07-16,261.559967,266.260986,252.722427,255.573013,255.573013,45476151
2015-07-17,255.574860,258.727966,249.603638,258.125031,258.125031,25483883
2015-07-18,257.994812,260.946716,253.140305,253.903214,253.903214,23263231
2015-07-19,253.779434,254.613480,251.697601,252.667847,252.667847,14158740
2015-07-20,252.561630,257.576385,252.087173,257.576385,257.576385,20968886
2015-07-21,257.484985,259.357483,251.915314,252.247833,252.247833,20970005
2015-07-22,252.086884,255.113922,251.080719,253.796555,253.796555,17751350
2015-07-23,253.905518,254.005844,250.787704,251.296326,251.296326,16869640
2015-07-24,251.256256,263.508240,250.549789,262.357117,262.357117,33854569
2015-07-25,262.253357,264.591370,260.285767,262.738434,262.738434,18804332
2015-07-26,262.686584,266.701843,261.836548,266.757202,266.757202,14612012
2015-07-27,266.714386,267.999268,259.525116,264.812408,264.812408,27590188
2015-07-28,264.820526,267.347687,265.998566,266.112610,266.112610,23005785
2015-07-29,266.164154,266.163025,261.029572,263.743164,263.743164,22470492
2015-07-30,263.299622,264.641083,261.133575,263.024017,263.024017,19778590
2015-07-31,263.000275,264.179016,257.942627,259.102478,259.102478,21508374
2015-08-01,259.135254,259.359192,253.151276,256.327148,256.327148,17290188
2015-08-02,255.278534,257.911438,252.620605,257.741913,257.741913,16162517
2015-08-03,257.917023,260.727936,255.105148,256.828308,256.828308,19611050
2015-08-04,256.826477,262.171967,256.803040,262.100708,262.100708,20132972
2015-08-05,261.759766,262.819672,259.006256,258.536163,258.536163,18460974
2015-08-06,258.558197,258.463379,254.714554,255.083786,255.083786,17207307
2015-08-07,255.233948,255.762100,253.128769,254.840027,254.840027,38724638
2015-08-08,254.983139,255.152679,237.635574,237.897186,237.897186,53352475
2015-08-09,238.005646,243.371613,237.414993,241.952362,241.952362,21713764
2015-08-10,242.312881,243.509033,239.726135,240.143463,240.143463,19049669
2015-08-11,240.027252,244.892654,240.676193,244.892654,244.892654,23035866
2015-08-12,245.084671,244.775726,238.088791,238.816574,238.816574,24041062
2015-08-13,238.643555,238.452301,236.708389,236.694443,236.694443,24814466
2015-08-14,236.741043,240.700150,234.656738,239.200500,239.200500,24391105
2015-08-15,239.064545,240.089127,235.253433,235.483017,235.483017,17395426
2015-08-16,235.766632,236.283432,231.422516,233.036133,233.036133,26788966
2015-08-17,233.020813,234.816116,231.386795,232.977524,232.977524,19523074
2015-08-18,232.932358,232.992874,191.402786,191.402786,191.402786,38218353
2015-08-19,204.634567,215.102829,200.203110,203.925873,203.925873,54758186
2015-08-20,204.119293,212.616455,203.972488,209.516602,209.516602,28732307
2015-08-21,209.521057,210.236542,203.910599,204.151154,204.151154,20342170
2015-08-22,204.232803,206.247360,195.491562,202.238419,202.238419,20370348
2015-08-23,202.226135,204.270538,198.016159,200.570511,200.570511,16180204
2015-08-24,200.520386,200.561768,181.666946,181.774612,181.774612,51140501
2015-08-25,181.405869,197.023590,172.367416,191.836044,191.836044,52881925
2015-08-26,192.240311,202.703201,191.165894,199.215775,199.215775,28059280
2015-08-27,199.408966,203.184052,198.989426,199.972412,199.972412,19488790
2015-08-28,199.911926,209.941986,196.553375,207.010193,207.010193,28034174
2015-08-29,207.147064,208.643768,203.372696,205.564499,205.564499,15335928
2015-08-30,205.667389,207.611374,202.403824,204.050491,204.050491,17315672
2015-08-31,204.365356,206.642303,201.457993,204.967926,204.967926,18452156
2015-09-01,205.146118,205.671585,201.420578,201.966354,201.966354,18216202
2015-09-02,201.883133,205.066696,200.829132,204.516983,204.516983,16733922
2015-09-03,204.552673,204.730270,201.984497,204.264526,204.264526,15718396
2015-09-04,204.293289,207.029495,203.980774,206.489731,206.489731,18795302
2015-09-05,206.400970,211.730484,205.723114,210.722672,210.722672,18534385
2015-09-06,210.589081,217.799698,210.419617,215.083847,215.083847,22844319
2015-09-07,215.168152,216.960297,214.158066,214.955185,214.955185,18992830
2015-09-08,214.954285,220.312836,214.688278,217.409195,217.409195,23988577
2015-09-09,217.237839,218.853867,213.368927,212.346649,212.346649,21073199
2015-09-10,212.496429,215.075317,210.096237,211.378311,211.378311,18804733
2015-09-11,211.247116,213.556198,211.265839,211.809280,211.809280,16958980
2015-09-12,211.586975,211.824265,207.087158,207.506180,207.506180,15845625
2015-09-13,207.517654,208.128967,202.179321,203.255432,203.255432,16293801
2015-09-14,203.340973,205.844849,200.988358,203.983368,203.983368,18570620
2015-09-15,203.848953,230.036392,203.923691,204.387650,204.387650,17019702
2015-09-16,204.339722,204.814423,202.693634,202.950928,202.950928,17845677
2015-09-17,202.937637,203.593857,202.643173,201.570038,201.570038,16608543
2015-09-18,204.825012,204.567902,203.385590,206.008499,206.008499,17899195
2015-09-19,205.905029,206.211868,204.340790,204.698029,204.698029,11241135
2015-09-20,204.614914,205.469101,204.182510,204.829910,204.829910,12796510
2015-09-21,204.834335,204.779907,202.504013,202.990082,202.990082,17590775
2015-09-22,202.886383,207.802917,201.302872,207.427597,207.427597,22494423
2015-09-23,207.713623,208.465973,205.653000,205.885559,205.885559,15426106
2015-09-24,205.952621,210.701904,205.914703,209.794266,209.794266,22450845
2015-09-25,209.644867,213.091904,209.263016,210.175186,210.175186,19988917
2015-09-26,210.114410,210.406693,208.578842,209.456558,209.456558,12266804
2015-09-27,209.276917,209.622818,207.771912,207.874435,207.874435,12664017
2015-09-28,207.944977,213.143646,207.430176,213.006149,213.006149,22012114
2015-09-29,212.893921,213.233154,210.593582,210.369736,210.369736,20168252
2015-09-30,210.327972,211.187698,210.082916,211.352844,211.352844,17677053
2015-10-01,211.302704,212.935349,211.352707,212.286865,212.286865,18309920
2015-10-02,212.032181,213.727264,210.015091,211.717529,211.717529,17557013
2015-10-03,211.636322,213.521591,211.406143,212.999634,212.999634,14706192
2015-10-04,212.822098,213.211990,212.237976,212.389908,212.389908,11587627
2015-10-05,212.290070,214.723526,210.529358,214.723526,214.723526,20844931
2015-10-06,214.706558,219.205505,214.886795,218.392654,218.392654,24438715
2015-10-07,218.487610,218.882874,215.899796,216.241547,216.241547,20469206
2015-10-08,216.335876,216.957718,214.279770,214.751404,214.751404,16409909
